id,original_label,anzahl_anfragen,repräsentant,intra_kohärenz,anfragenlänge_avg,anfragenlänge_std,anfragen
33,25,17,""";;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x1;$x0;""",0.44075192472282443,5.0,0.0,"[';;$x0;; ;;;$x1; ;;;$x1; ;;$x0;$x2; ;;$x0;$x2;', ';;$x0;; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;$x0;$x1;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x1;$x2; ;;$x1;$x2;', ';;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x2; ;;$x1;; ;;;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;$x1;$x0;', ';;;$x0; ;;$x1;$x0; ;;;$x2; ;;$x1;$x2; ;;$x1;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x1; ;;;$x1; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;$x0;;', ';;;$x0; ;;$x1;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x2; ;;$x1;$x2;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;;$x2; ;;$x0;$x2;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;;$x2; ;;$x0;$x2;', ';;;$x0; ;;$x1;$x2; ;;;$x0; ;;$x1;; ;;$x1;$x2;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;$x0;$x2; ;;;$x2;', ';;$x0;$x1; ;;;$x2; ;;;$x1; ;;$x0;$x2; ;;4;;']"
34,40,5,""";;$x0;$x1; ;;;$x2; $x3;;;$x2; $x3;;;$x2; ;;$x0;$x1;""",0.5497246183023888,4.8,0.39999999999999997,"[';;$x0;$x1; ;;$x0;$x1; ;;;$x1; $x2;;;$x3; $x2;;;$x3;', ';;$x0;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x3; ;;$x0;$x1;', '$x0;;;$x1; $x0;;;$x1; ;;$x2;$x3; ;;$x2;$x3;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;$x3;$x0; ;;$x3;$x2;', ';;$x0;$x1; ;;;$x2; $x3;;;$x2; $x3;;;$x2; ;;$x0;$x1;']"
35,48,4,""";;$x0;; ;;;$x1; $x2;;$x0;$x1; $x2;;;$x1; ;;4;;""",1.0068164408713507,4.75,0.4330127018922193,"['$x0;;;$x1; ;;$x2;; $x0;;$x2;$x1; ;;4;;', '$x0;;;$x1; $x0;;$x2;$x1; ;;;$x1; ;;$x2;; ;;4;;', ';;$x0;; ;;;$x1; $x2;;$x0;$x1; $x2;;;$x1; ;;4;;', ';;$x0;; $x1;;;$x2; $x1;;;$x2; ;;$x0;; ;;4;;']"
36,42,5,""";;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;$x2;$x3; ;;4;;""",0.7596305012241146,4.6,0.4898979485566356,"[';;$x0;$x1; ;;$x2;$x3; ;;$x0;$x3; ;;$x2;$x1; ;;4;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x3; ;;$x2;$x3; ;;4;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;$x3; ;;$x0;$x3;', ';;$x0;$x1; ;;$x0;$x1; ;;$x2;$x3; ;;$x2;$x3; ;;4;;', ';;$x0;$x1; ;;$x2;$x1; ;;$x0;$x1; ;;$x2;$x1;']"
37,31,6,""";;;$x0; ;;;$x0; ;;$x1;; $x2;;;$x3; $x2;;$x1;$x3;""",0.2573166668053758,5.0,0.0,"['$x0;;;$x1; $x0;;$x2;$x1; ;;;$x1; ;;$x2;; ;;;$x1;', ';;;$x0; ;;$x1;; $x2;;$x1;$x3; $x2;;;$x3; ;;;$x0;', ';;;$x0; ;;;$x0; ;;$x1;; $x2;;;$x3; $x2;;$x1;$x3;', ';;;$x0; ;;$x1;; $x2;;;$x3; $x2;;$x1;$x3; ;;;$x0;', ';;;$x0; ;;;$x0; ;;$x1;; $x2;;$x1;$x3; $x2;;;$x3;', '$x0;;;$x1; $x0;;$x2;$x1; ;;$x2;; ;;;$x3; ;;;$x3;']"
38,11,9,""";;$x0;; ;;;$x1; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;;""",0.4629772231966661,6.0,0.0,"[';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;$x0;; ;;;$x2;', ';;$x0;; ;;;$x1; ;;$x2;; ;;;$x1; ;;$x2;$x1; ;;$x0;;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x2;; ;;$x2;; ;;$x1;;', ';;$x0;; ;;;$x1; ;;$x2;$x1; ;;;$x1; ;;$x2;; ;;$x0;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;$x1;;', ';;$x0;; ;;;$x1; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;;', ';;$x0;; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;;$x2; ;;$x0;;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;;$x1; ;;$x2;; ;;$x2;;', ';;$x0;; ;;$x1;$x2; ;;;$x2; ;;$x1;; ;;;$x2; ;;$x0;;']"
39,43,4,"""$x0;;;$x1; $x0;;;$x1; ;;;$x2; ;;$x3;; ;;$x3;$x2; ;;4;;""",0.6388617017837521,6.0,0.0,"[';;$x0;; ;;$x0;$x1; ;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;4;;', '$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;$x2;; ;;$x2;; ;;4;;', '$x0;;;$x1; $x0;;;$x1; ;;;$x2; ;;$x3;; ;;$x3;$x2; ;;4;;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;$x3;$x0; ;;$x3;; ;;4;;']"
40,23,9,""";;;$x0; ;;$x1;; ;;$x1;; ;;;$x0; ;;$x1;$x0;""",0.2696966143167519,5.0,0.0,"[';;$x0;$x1; ;;;$x1; ;;;$x1; ;;$x0;; ;;$x0;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;$x1;$x0;', ';;;$x0; ;;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x1;;', ';;;$x0; ;;$x1;$x0; ;;;$x0; ;;$x1;; ;;$x1;;', ';;;$x0; ;;$x1;; ;;;$x0; ;;$x1;; ;;$x1;$x0;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;$x0;; ;;;$x1;', ';;$x0;; ;;$x0;$x1; ;;;$x1; ;;;$x1; ;;$x0;;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;;$x0; ;;$x1;;', ';;;$x0; ;;$x1;; ;;$x1;; ;;;$x0; ;;$x1;$x0;']"
41,19,9,""";;;$x0; ;;$x1;$x0; ;;$x1;; $x2;;;$x3; $x2;;;$x3;""",0.7273872083178726,4.777777777777778,0.41573970964154905,"['$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;$x2;; ;;$x2;$x1;', ';;$x0;; ;;$x0;$x1; $x2;;;$x1; $x2;;;$x1;', ';;$x0;; ;;;$x1; ;;$x0;$x1; $x2;;;$x3; $x2;;;$x3;', ';;$x0;$x1; ;;;$x1; ;;$x0;; $x2;;;$x3; $x2;;;$x3;', ';;$x0;; ;;$x0;; $x1;;;$x2; $x1;;;$x2; ;;;$x2;', ';;$x0;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x1; ;;$x0;;', ';;;$x0; ;;$x1;$x0; ;;$x1;; $x2;;;$x3; $x2;;;$x3;', ';;$x0;; $x1;;;$x2; $x1;;;$x2; ;;$x0;$x2;', ';;;$x0; $x1;;;$x2; $x1;;;$x2; ;;$x3;; ;;$x3;$x0;']"
42,32,5,""";;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;$x1;""",0.5312115970839925,4.0,0.0,"[';;$x0;$x1; ;;$x0;$x1; ;;$x2;; ;;$x2;$x1;', ';;$x0;; ;;$x1;$x2; ;;$x1;$x2; ;;$x0;$x2;', ';;$x0;; ;;$x0;$x1; ;;$x2;$x1; ;;$x2;$x1;', ';;$x0;; ;;$x0;$x1; ;;$x0;; ;;$x0;$x1;', ';;$x0;$x1; ;;$x2;$x1; ;;$x2;; ;;$x0;$x1;']"
43,52,4,""";;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x1;; ;;4;;""",0.2207524454055917,5.0,0.0,"[';;$x0;$x1; ;;;$x1; ;;$x0;; ;;$x0;; ;;4;;', ';;;$x0; ;;$x1;$x0; ;;$x1;; ;;$x1;; ;;4;;', ';;$x0;; ;;;$x1; ;;$x0;$x1; ;;$x0;; ;;4;;', ';;;$x0; ;;$x1;; ;;$x1;; ;;$x1;$x0; ;;4;;']"
44,37,9,""";;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x2; ;;$x1;;""",0.831855823772867,7.444444444444445,0.49690399499995325,"[';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;$x2;; ;;$x2;; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x2; ;;$x1;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x1;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;4;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;$x2;; ;;$x2;; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;; ;;;$x2; ;;;$x0;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;;$x2; ;;$x1;; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x1;; ;;;$x2;']"
45,44,3,"""$x0;;;$x1; $x0;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x1;""",0.6729152184897149,5.333333333333333,0.4714045207910317,"[';;;$x0; $x1;;;$x2; $x1;;;$x2; $x3;;;$x4; $x3;;;$x4; ;;;$x0;', '$x0;;;$x1; $x0;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x1;', '$x0;;;$x1; $x0;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x3;']"
46,45,7,""";;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x3;$x2; ;;$x3;; ;;$x1;;""",0.700347404184883,7.0,0.0,"[';;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;$x1;$x3; ;;;$x3; ;;$x2;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;$x2;; ;;$x3;; ;;$x3;;', ';;$x0;; ;;$x1;; ;;$x0;; ;;$x1;$x2; ;;;$x2; ;;;$x3; ;;;$x3;', ';;;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x3;$x2; ;;$x3;; ;;$x1;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x2;; ;;;$x3; ;;$x1;$x3; ;;$x2;;', ';;;$x0; ;;$x1;$x0; ;;;$x0; ;;$x1;; ;;;$x2; ;;$x3;$x2; ;;$x3;;', ';;;$x0; ;;;$x0; ;;$x1;; ;;$x1;; ;;;$x2; ;;$x1;$x2; ;;4;;']"
47,38,5,""";;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; $x2;;;$x3; $x2;;;$x3;""",0.2778294591998353,6.0,0.0,"['$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x0; $x1;;;$x2; $x1;;;$x2; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; $x2;;;$x1; $x2;;;$x1;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; $x2;;;$x3; $x2;;;$x3;', ';;;$x0; ;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;;$x1; ;;;$x0;']"
48,14,3,""";;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;$x3;; ;;$x3;; ;;4;;""",0.7551965866669775,6.666666666666667,0.4714045207910317,"[';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;$x3;; ;;$x3;; ;;4;;', ';;$x0;; ;;$x1;; ;;$x0;$x2; ;;$x1;$x2; ;;;$x3; ;;;$x3; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;$x0;; ;;;$x2; ;;;$x2; ;;4;;']"
49,3,2,""";;$x0;$x1; $x2;;;$x1; $x2;;$x0;$x1; ;;;$x1; ;;4;;""",0.2207940216581883,5.0,0.0,"[';;;$x0; ;;$x1;$x0; $x2;;;$x3; $x2;;$x1;$x3; ;;4;;', ';;$x0;$x1; $x2;;;$x1; $x2;;$x0;$x1; ;;;$x1; ;;4;;']"
50,39,7,""";;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x3; ;;$x2;$x3; ;;4;;""",0.3367877631645734,7.0,0.0,"[';;;$x0; ;;$x1;$x2; ;;;$x2; ;;$x1;$x3; ;;;$x3; ;;;$x0; ;;4;;', ';;$x0;$x1; ;;$x0;$x1; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x2; ;;$x3;$x2; ;;$x3;$x1; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x3; ;;$x2;$x3; ;;4;;', ';;$x0;$x1; ;;;$x1; ;;$x0;$x2; ;;;$x2; ;;;$x3; ;;;$x3; ;;4;;', ';;;$x0; ;;;$x1; ;;$x2;$x1; ;;;$x3; ;;$x2;$x3; ;;;$x0; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x1; ;;$x2;$x3; ;;;$x1; ;;$x2;$x3; ;;4;;']"
51,20,1,"""$x0;;;$x1; $x0;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;4;;""",0.0,5.0,0.0,['$x0;;;$x1; $x0;;;$x1; $x2;;;$x3; $x2;;;$x3; ;;4;;']
52,47,4,"""$x0;;;$x1; ;;;$x2; ;;;$x2; $x0;;;$x1; ;;4;;""",0.6582885536883356,4.75,0.4330127018922193,"['$x0;;;$x1; ;;;$x2; ;;;$x2; $x0;;;$x1; ;;4;;', '$x0;;;$x1; $x0;;;$x1; ;;;$x1; ;;;$x1; ;;4;;', '$x0;;;$x1; ;;;$x1; $x0;;;$x1; ;;4;;', '$x0;;;$x1; ;;;$x2; $x0;;;$x1; ;;;$x2; ;;4;;']"
53,46,3,""";;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;;$x2;""",0.6979798102735151,8.333333333333334,0.4714045207910317,"[';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;;$x3; ;;;$x3; ;;4;;', ';;;$x0; ;;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x2; ;;;$x2;', ';;;$x0; ;;;$x0; ;;;$x1; ;;;$x1; ;;;$x2; ;;;$x3; ;;;$x3; ;;;$x2;']"
54,53,1,"""$x0;;;$x1; $x0;;;$x1; $x0;;;$x1;""",0.0,3.0,0.0,['$x0;;;$x1; $x0;;;$x1; $x0;;;$x1;']
